link,title,district,description,price
https://www.list.am/item/18978975,"Քանաքեռ Զեյթուն, 3 սեն., 77 ք.մ., 4/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Ազատության պողոտայում, 77 ք.մ., 4/9 հարկ, կապիտալ վերանորոգված",165000
https://www.list.am/item/20783534,"Քանաքեռ Զեյթուն, 3 սեն., 79 ք.մ., 2/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Նազարեթ Սուրենյան փողոցում, 79 ք.մ., 2/9 հարկ, կապիտալ վերանորոգված",155000
https://www.list.am/item/20633654,"Քանաքեռ Զեյթուն, 3 սեն., 78 ք.մ., 3/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Շովրոյան փողոցում, 78 ք.մ., 3/9 հարկ, կապիտալ վերանորոգված",145000
https://www.list.am/item/20682347,"Քանաքեռ Զեյթուն, 2 սեն., 75 ք.մ., 12/13 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան Դրոյի փողոցում, 75 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",143000
https://www.list.am/item/19176584,"Քանաքեռ Զեյթուն, 2 սեն., 72 ք.մ., 4/5 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան Ազատության պողոտայում, 72 ք.մ., նախավերջին հարկ, բարձր առաստաղներ",124000
https://www.list.am/item/20627041,"Քանաքեռ Զեյթուն, 3 սեն., 75 ք.մ., 8/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Յոհաննես Լեփսիուսի փողոցում, 75 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",127000
https://www.list.am/item/13027766,"Քանաքեռ Զեյթուն, 3 սեն., 72 ք.մ., 2/4 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Լեփսիուսի փողոցում, 72 ք.մ., 2/4 հարկ, կապիտալ վերանորոգված",94000
https://www.list.am/item/20655339,"Քանաքեռ Զեյթուն, 2 սեն., 76 ք.մ., 4/5 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան Դրոյի փողոցում, 76 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված, քարե շենք",110000
https://www.list.am/item/18997610,"Քանաքեռ Զեյթուն, 2 սեն., 71 ք.մ., 4/5 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան Հրաչյա Ներսիսյան փողոցում, 71 ք.մ., բարձր առաստաղներ, նախավերջին հարկ",153000
https://www.list.am/item/19206510,"Քանաքեռ Զեյթուն, 3 սեն., 75 ք.մ., 9/13 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Դրոյի փողոցում, 75 ք.մ., 9/13 հարկ, կապիտալ վերանորոգված",119000
https://www.list.am/item/19949642,"Քանաքեռ Զեյթուն, 3 սեն., 77 ք.մ., 5/5 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Դրոյի փողոցում, 77 ք.մ., կապիտալ վերանորոգված, քարե շենք",140000
https://www.list.am/item/20111158,"Քանաքեռ Զեյթուն, 3 սեն., 80 ք.մ., 4/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Մելիք Մելիքյան փողոցում, 80 ք.մ., 4/9 հարկ, կապիտալ վերանորոգված",110000
https://www.list.am/item/20810278,"Քանաքեռ Զեյթուն, 3 սեն., 75 ք.մ., 5/5 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Պարույր Սևակի փողոցում, 75 ք.մ., կապիտալ վերանորոգված, քարե շենք",126000
https://www.list.am/item/19525186,"Քանաքեռ Զեյթուն, 3 սեն., 75 ք.մ., 5/5 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Պարույր Սևակի փողոցում, 75 ք.մ., կապիտալ վերանորոգված, քարե շենք",126000
https://www.list.am/item/20860849,"Քանաքեռ Զեյթուն, 3 սեն., 79 ք.մ., 2/13 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Ռուբինյանց փողոցում, 79 ք.մ., 2/13 հարկ, կապիտալ վերանորոգված",125000
https://www.list.am/item/20613771,"Քանաքեռ Զեյթուն, 3 սեն., 75 ք.մ., 3/5 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Ռուբինյանց փողոցում, 75 ք.մ., մի քանի պատշգամբ, 3/5 հարկ, կապիտալ վերանորոգված",123000
https://www.list.am/item/17413268,"Քանաքեռ Զեյթուն, 3 սեն., 78 ք.մ., 4/5 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Մինաս Ավետիսյան փողոցում, 78 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",116000
https://www.list.am/item/19983075,"Քանաքեռ Զեյթուն, 3 սեն., 76 ք.մ., 2/4 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Դավիթ Անհաղթի փողոցում, 76 ք.մ., բարձր առաստաղներ, 2/4 հարկ",190000
https://www.list.am/item/19744690,"Քանաքեռ Զեյթուն, 3 սեն., 75 ք.մ., 10/13 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Ռուբինյանց փողոցում, 75 ք.մ., 10/13 հարկ, կապիտալ վերանորոգված",119000
https://www.list.am/item/19852795,"Քանաքեռ Զեյթուն, 3 սեն., 78 ք.մ., 5/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Քանաքեռ Զեյթունում, 78 ք.մ., 5/9 հարկ, կապիտալ վերանորոգված",110000
https://www.list.am/item/20794697,"Քանաքեռ Զեյթուն, 2 սեն., 70 ք.մ., 12/15 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում Պարույր Սևակի փողոցում, 70 ք.մ., 12/15 հարկ",196000
https://www.list.am/item/20201948,"Քանաքեռ Զեյթուն, 2 սեն., 74 ք.մ., 7/14 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում Կարապետ Ուլնեցու փողոցում, 74 ք.մ., 7/14 հարկ",180000
https://www.list.am/item/18401810,"Քանաքեռ Զեյթուն, 3 սեն., 80 ք.մ., 8/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Զաքարիա Սարկավագի փողոցում, 80 ք.մ., 2 սանհանգույց, նախավերջին հարկ",115000
https://www.list.am/item/19312408,"Քանաքեռ Զեյթուն, 2 սեն., 74 ք.մ., 15/15 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում Պարույր Սևակի փողոցում, 74 ք.մ., բարձր առաստաղներ",215000
https://www.list.am/item/20213806,"Քանաքեռ Զեյթուն, 2 սեն., 75 ք.մ., 7/14 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում Կարապետ Ուլնեցու փողոցում, 75 ք.մ., բարձր առաստաղներ",190000
https://www.list.am/item/20260820,"Քանաքեռ Զեյթուն, 4 սեն., 75 ք.մ., 10/13 հարկ",Քանաքեռ Զեյթուն,"4 սենյականոց բնակարան Դրոյի փողոցում, 75 ք.մ., 10/13 հարկ, կապիտալ վերանորոգված",120000
https://www.list.am/item/18556164,"Քանաքեռ Զեյթուն, 2 սեն., 70 ք.մ., 6/18 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում Պարույր Սևակի փողոցում, 70 ք.մ., բարձր առաստաղներ",179000
https://www.list.am/item/19727575,"Քանաքեռ Զեյթուն, 2 սեն., 74 ք.մ., 4/18 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում Կարապետ Ուլնեցու փողոցում, 74 ք.մ., բարձր առաստաղներ",176000
https://www.list.am/item/19987571,"Քանաքեռ Զեյթուն, 3 սեն., 75 ք.մ., 8/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Զաքարիա Սարկավագի փողոցում, 75 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",175000
https://www.list.am/item/19173316,"Քանաքեռ Զեյթուն, 2 սեն., 76 ք.մ., 4/5 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան Դրոյի փողոցում, 76 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված, քարե շենք",110000
https://www.list.am/item/20768577,"Քանաքեռ Զեյթուն, 3 սեն., 72 ք.մ., 9/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Պարույր Սևակի փողոցում, 72 ք.մ., կապիտալ վերանորոգված",125000
https://www.list.am/item/18882594,"Քանաքեռ Զեյթուն, 3 սեն., 76 ք.մ., 5/5 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Զաքարիա Սարկավագի փողոցում, 76 ք.մ., կապիտալ վերանորոգված, քարե շենք",103000
https://www.list.am/item/19932356,"Քանաքեռ Զեյթուն, 3 սեն., 76 ք.մ., 5/15 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան նորակառույց շենքում Դավիթ Անհաղթի փողոցում, 76 ք.մ., 2 սանհանգույց",179900
https://www.list.am/item/18588344,"Քանաքեռ Զեյթուն, 2 սեն., 72 ք.մ., 2/14 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում Պարույր Սևակի փողոցում, 72 ք.մ., բարձր առաստաղներ",165000
https://www.list.am/item/19883249,"Քանաքեռ Զեյթուն, 2 սեն., 70 ք.մ., 9/15 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում Պարույր Սևակի փողոցում, 70 ք.մ., բարձր առաստաղներ",177000
https://www.list.am/item/20533302,"Քանաքեռ Զեյթուն, 2 սեն., 71 ք.մ., 3/14 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում, Paruyr Sevak Street, 71 ք.մ., 3/14 հարկ, բարձր առաստաղներ",160000
https://www.list.am/item/19118337,"Քանաքեռ Զեյթուն, 4 սեն., 75 ք.մ., 10/13 հարկ",Քանաքեռ Զեյթուն,"4 սենյականոց բնակարան Դրոյի փողոցում, 75 ք.մ., 10/13 հարկ, կապիտալ վերանորոգված",120000
https://www.list.am/item/20004830,"Քանաքեռ Զեյթուն, 3 սեն., 80 ք.մ., 2/5 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Ավետիս Ահարոնյանի փողոցում, 80 ք.մ., 2/5 հարկ, կապիտալ վերանորոգված, քարե շենք",145000
https://www.list.am/item/20339309,"Քանաքեռ Զեյթուն, 3 սեն., 78 ք.մ., 9/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Պարույր Սևակի փողոցում, 78 ք.մ., կապիտալ վերանորոգված",104000
https://www.list.am/item/19916141,"Քանաքեռ Զեյթուն, 3 սեն., 78 ք.մ., 5/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Մելիք Մելիքյան փողոցում, 78 ք.մ., 5/9 հարկ, կապիտալ վերանորոգված",110000
https://www.list.am/item/19200729,"Քանաքեռ Զեյթուն, 2 սեն., 70 ք.մ., 4/5 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան Ազատության պողոտայում, 70 ք.մ., 2 սանհանգույց, բարձր առաստաղներ",145000
https://www.list.am/item/20595887,"Քանաքեռ Զեյթուն, 3 սեն., 75 ք.մ., 3/5 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Ռուբինյանց փողոցում, 75 ք.մ., 3/5 հարկ, կապիտալ վերանորոգված, քարե շենք",125000
https://www.list.am/item/18842676,"Քանաքեռ Զեյթուն, 2 սեն., 71 ք.մ., 4/17 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում Պարույր Սևակի փողոցում, 71 ք.մ., 4/17 հարկ",160000
https://www.list.am/item/20313282,"Քանաքեռ Զեյթուն, 3 սեն., 76 ք.մ., 2/4 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Զաքարիա Սարկավագի փողոցում, 76 ք.մ., 2/4 հարկ, կապիտալ վերանորոգված, քարե շենք",122500
https://www.list.am/item/20692304,"Քանաքեռ Զեյթուն, 3 սեն., 80 ք.մ., 5/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Զաքարիա Սարկավագի փողոցում, 80 ք.մ., 5/9 հարկ, մի քանի պատշգամբ",129000
https://www.list.am/item/19137227,"Քանաքեռ Զեյթուն, 2 սեն., 72 ք.մ., 4/18 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում, Ուլնեցի - Ռուբինյանց ավտոմայրուղի, 72 ք.մ., 4/18 հարկ",150000
https://www.list.am/item/18302954,"Քանաքեռ Զեյթուն, 3 սեն., 80 ք.մ., 3/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Մելիք Մելիքյան փողոցում, 80 ք.մ., 3/9 հարկ, կապիտալ վերանորոգված",110000
https://www.list.am/item/20772452,"Քանաքեռ Զեյթուն, 3 սեն., 75 ք.մ., 1/5 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Մինաս Ավետիսյան փողոցում, 75 ք.մ., 1/5 հարկ, կապիտալ վերանորոգված, քարե շենք",140000
https://www.list.am/item/19873284,"Քանաքեռ Զեյթուն, 4 սեն., 75 ք.մ., 9/13 հարկ",Քանաքեռ Զեյթուն,"4 սենյականոց բնակարան Դրոյի փողոցում, 75 ք.մ., 9/13 հարկ, կապիտալ վերանորոգված",120000
https://www.list.am/item/20420028,"Քանաքեռ Զեյթուն, 2 սեն., 70 ք.մ., 10/15 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում Պարույր Սևակի փողոցում, 70 ք.մ., բարձր առաստաղներ",180000
https://www.list.am/item/20564829,"Քանաքեռ Զեյթուն, 3 սեն., 78 ք.մ., 5/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Մելիք Մելիքյան փողոցում, 78 ք.մ., 5/9 հարկ, կապիտալ վերանորոգված",110000
https://www.list.am/item/19857283,"Քանաքեռ Զեյթուն, 2 սեն., 75 ք.մ., 12/13 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան Ռուբինյանց փողոցում, 75 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",123000
https://www.list.am/item/20526637,"Քանաքեռ Զեյթուն, 2 սեն., 72 ք.մ., 4/18 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում Կարապետ Ուլնեցու փողոցում, 72 ք.մ., բարձր առաստաղներ",170000
https://www.list.am/item/20538123,"Քանաքեռ Զեյթուն, 4 սեն., 77 ք.մ., 10/13 հարկ",Քանաքեռ Զեյթուն,"4 սենյականոց բնակարան Ռուբինյանց փողոցում, 77 ք.մ., 10/13 հարկ, կապիտալ վերանորոգված",135000
https://www.list.am/item/20387707,"Քանաքեռ Զեյթուն, 3 սեն., 71 ք.մ., 1/12 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Դրոյի փողոցում, 71 ք.մ., 1/12 հարկ, կապիտալ վերանորոգված",130000
https://www.list.am/item/20399779,"Քանաքեռ Զեյթուն, 3 սեն., 70 ք.մ., 3/14 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան նորակառույց շենքում Պարույր Սևակի փողոցում, 70 ք.մ., բարձր առաստաղներ",205000
https://www.list.am/item/18824634,"Քանաքեռ Զեյթուն, 2 սեն., 71 ք.մ., 4/15 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում Քանաքեռ Զեյթունում, 71 ք.մ., 4/15 հարկ, բարձր առաստաղներ",153000
https://www.list.am/item/19633784,"Քանաքեռ Զեյթուն, 3 սեն., 70 ք.մ., 4/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Ռուբինյանց փողոցում, 70 ք.մ., 4/9 հարկ, կապիտալ վերանորոգված",130000
https://www.list.am/item/20662335,"Քանաքեռ Զեյթուն, 2 սեն., 80 ք.մ., 4/5 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան Ռուբինյանց փողոցում, 80 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված, քարե շենք",155000
https://www.list.am/item/19098796,"Քանաքեռ Զեյթուն, 2 սեն., 72 ք.մ., 4/16 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան նորակառույց շենքում Կարապետ Ուլնեցու փողոցում, 72 ք.մ., բարձր առաստաղներ",185000
https://www.list.am/item/20139031,"Քանաքեռ Զեյթուն, 3 սեն., 75 ք.մ., 3/5 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Ռուբինյանց փողոցում, 75 ք.մ., մի քանի պատշգամբ, 3/5 հարկ, կապիտալ վերանորոգված",123000
https://www.list.am/item/17923488,"Քանաքեռ Զեյթուն, 3 սեն., 70 ք.մ., 4/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Ռուբինյանց փողոցում, 70 ք.մ., 4/9 հարկ, կապիտալ վերանորոգված",130000
https://www.list.am/item/20158559,"Քանաքեռ Զեյթուն, 3 սեն., 78 ք.մ., 1/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Լեփսիուսի փողոցում, 78 ք.մ., 1/9 հարկ, կապիտալ վերանորոգված",99000
https://www.list.am/item/19271614,"Քանաքեռ Զեյթուն, 3 սեն., 76 ք.մ., 7/15 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան նորակառույց շենքում Դավիթ Անհաղթի փողոցում, 76 ք.մ., 7/15 հարկ",175000
https://www.list.am/item/16009683,"Քանաքեռ Զեյթուն, 3 սեն., 70 ք.մ., 8/9 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Գոգոլի փողոցում, 70 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",111000
https://www.list.am/item/20705430,"Քանաքեռ Զեյթուն, 2 սեն., 70 ք.մ., 4/5 հարկ",Քանաքեռ Զեյթուն,"2 սենյականոց բնակարան Ռուբինյանց փողոցում, 70 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված, քարե շենք",140000
https://www.list.am/item/20504395,"Քանաքեռ Զեյթուն, 4 սեն., 75 ք.մ., 9/13 հարկ",Քանաքեռ Զեյթուն,"4 սենյականոց բնակարան Դրոյի փողոցում, 75 ք.մ., 9/13 հարկ, կապիտալ վերանորոգված",116000
https://www.list.am/item/20290532,"Քանաքեռ Զեյթուն, 3 սեն., 80 ք.մ., 3/13 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Մելիք Մելիքյան փողոցում, 80 ք.մ., 3/13 հարկ, կապիտալ վերանորոգված",118000
https://www.list.am/item/20388584,"Քանաքեռ Զեյթուն, 3 սեն., 71 ք.մ., 1/12 հարկ",Քանաքեռ Զեյթուն,"3 սենյականոց բնակարան Դրոյի փողոցում, 71 ք.մ., 1/12 հարկ, կապիտալ վերանորոգված",130000
https://www.list.am/item/20876544,"Կենտրոն, 3 սեն., 80 ք.մ., 5/5 հարկ",Կենտրոն,"3 սենյականոց բնակարան Արշակունյաց պողոտայում, 80 ք.մ., կապիտալ վերանորոգված, քարե շենք",125000
https://www.list.am/item/20841487,"Կենտրոն, 3 սեն., 79 ք.մ., 2/5 հարկ",Կենտրոն,"3 սենյականոց բնակարան Տիգրան Մեծի պողոտայում, 79 ք.մ., 2/5 հարկ, բարձր առաստաղներ",197000
https://www.list.am/item/20892986,"Կենտրոն, 2 սեն., 80 ք.մ., 8/9 հարկ",Կենտրոն,"2 սենյականոց բնակարան Պարոնյան փողոցում, 80 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",190000
https://www.list.am/item/16631756,"Կենտրոն, 2 սեն., 77 ք.մ., 5/14 հարկ",Կենտրոն,"2 սենյականոց բնակարան նորակառույց շենքում Պարոնյանի փողոցում, 77 ք.մ., բարձր առաստաղներ, 5/14 հարկ",258000
https://www.list.am/item/18456511,"Կենտրոն, 3 սեն., 73 ք.մ., 3/10 հարկ",Կենտրոն,"3 սենյականոց բնակարան նորակառույց շենքում Աբովյան փողոցում, 73 ք.մ., բարձր առաստաղներ, 3/10 հարկ",280000
https://www.list.am/item/20542334,"Կենտրոն, 3 սեն., 71 ք.մ., 4/4 հարկ",Կենտրոն,"3 սենյականոց բնակարան Տիգրան Մեծի պողոտայում, 71 ք.մ., բարձր առաստաղներ, կապիտալ վերանորոգված",190000
https://www.list.am/item/19762474,"Կենտրոն, 2 սեն., 73 ք.մ., 9/9 հարկ",Կենտրոն,"2 սենյականոց բնակարան նորակառույց շենքում Տերյան փողոցում, 73 ք.մ., բարձր առաստաղներ",355000
https://www.list.am/item/20253551,"Կենտրոն, 2 սեն., 74 ք.մ., 6/6 հարկ",Կենտրոն,"2 սենյականոց բնակարան Նալբանդյան փողոցում, 74 ք.մ., բարձր առաստաղներ, կապիտալ վերանորոգված",260000
https://www.list.am/item/19957580,"Կենտրոն, 2 սեն., 73 ք.մ., 2/5 հարկ",Կենտրոն,"2 սենյականոց բնակարան նորակառույց շենքում Վերին Անտառային փողոցում, 73 ք.մ., բարձր առաստաղներ",250000
https://www.list.am/item/20777796,"Կենտրոն, 3 սեն., 70 ք.մ., 7/16 հարկ",Կենտրոն,"3 սենյականոց բնակարան Աղայան փողոցում, 70 ք.մ., 7/16 հարկ, կապիտալ վերանորոգված",210000
https://www.list.am/item/20876544,"Կենտրոն, 3 սեն., 80 ք.մ., 5/5 հարկ",Կենտրոն,"3 սենյականոց բնակարան Արշակունյաց պողոտայում, 80 ք.մ., կապիտալ վերանորոգված, քարե շենք",125000
https://www.list.am/item/20865820,"Կենտրոն, 2 սեն., 75 ք.մ., 4/4 հարկ",Կենտրոն,"2 սենյականոց բնակարան Խորենացու փողոցում, 75 ք.մ., բարձր առաստաղներ, կապիտալ վերանորոգված, քարե շենք",145000
https://www.list.am/item/20708611,"Կենտրոն, 3 սեն., 77 ք.մ., 7/7 հարկ",Կենտրոն,"3 սենյականոց բնակարան Սարյանի փողոցում, 77 ք.մ., կապիտալ վերանորոգված",230000
https://www.list.am/item/20526234,"Կենտրոն, 2 սեն., 70 ք.մ., 11/11 հարկ",Կենտրոն,"2 սենյականոց բնակարան նորակառույց շենքում Հյուսիսային պողոտայում, 70 ք.մ., բարձր առաստաղներ",335000
https://www.list.am/item/20606678,"Կենտրոն, 3 սեն., 72 ք.մ., 2/4 հարկ",Կենտրոն,"3 սենյականոց բնակարան Աբովյան փողոցում, 72 ք.մ., 2/4 հարկ, բարձր առաստաղներ, կապիտալ վերանորոգված",260000
https://www.list.am/item/19579509,"Կենտրոն, 3 սեն., 77 ք.մ., 5/16 հարկ",Կենտրոն,"3 սենյականոց բնակարան Մարտիրոս Սարյանի փողոցում, 77 ք.մ., 5/16 հարկ, կապիտալ վերանորոգված",228999
https://www.list.am/item/12508290,"Կենտրոն, 3 սեն., 75 ք.մ., 6/10 հարկ",Կենտրոն,"3 սենյականոց բնակարան նորակառույց շենքում Նալբանդյան փողոցում, 75 ք.մ., 6/10 հարկ, բարձր առաստաղներ",499000
https://www.list.am/item/20647882,"Կենտրոն, 3 սեն., 78 ք.մ., 11/17 հարկ",Կենտրոն,"3 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 78 ք.մ., 11/17 հարկ",151000
https://www.list.am/item/20398111,"Կենտրոն, 2 սեն., 78 ք.մ., 9/9 հարկ",Կենտրոն,"2 սենյականոց բնակարան նորակառույց շենքում Տերյան փողոցում, 78 ք.մ., բարձր առաստաղներ",330000
https://www.list.am/item/20922598,"Կենտրոն, 3 սեն., 73 ք.մ., 5/9 հարկ",Կենտրոն,"3 սենյականոց բնակարան Խորենացու փողոցում, 73 ք.մ., 5/9 հարկ, 2 սանհանգույց, կապիտալ վերանորոգված",199000
https://www.list.am/item/19220381,"Կենտրոն, 2 սեն., 72 ք.մ., 11/11 հարկ",Կենտրոն,"2 սենյականոց բնակարան Ագաթանգեղոսի փողոցում, 72 ք.մ., կապիտալ վերանորոգված",170000
https://www.list.am/item/19774283,"Կենտրոն, 2 սեն., 70 ք.մ., 8/10 հարկ",Կենտրոն,"2 սենյականոց բնակարան կենտրոնում, 70 ք.մ., մի քանի պատշգամբ, 8/10 հարկ, կապիտալ վերանորոգված",200000
https://www.list.am/item/20922244,"Կենտրոն, 2 սեն., 80 ք.մ., 8/9 հարկ",Կենտրոն,"2 սենյականոց բնակարան Պարոնյանի փողոցում, 80 ք.մ., նախավերջին հարկ, կապիտալ վերանորոգված",192000
https://www.list.am/item/12779085,"Կենտրոն, 3 սեն., 80 ք.մ., 4/5 հարկ",Կենտրոն,"3 սենյականոց բնակարան Ամիրյան փողոցում, 80 ք.մ., բարձր առաստաղներ, նախավերջին հարկ",325000
https://www.list.am/item/12846554,"Կենտրոն, 2 սեն., 70 ք.մ., 4/12 հարկ",Կենտրոն,"2 սենյականոց բնակարան կենտրոնում, 70 ք.մ., 4/12 հարկ, կապիտալ վերանորոգված",115000
https://www.list.am/item/11918811,"Կենտրոն, 2 սեն., 71 ք.մ., 5/5 հարկ",Կենտրոն,"2 սենյականոց բնակարան Մեսրոպ Մաշտոցի պողոտայում, 71 ք.մ., մի քանի պատշգամբ, կապիտալ վերանորոգված",215000
https://www.list.am/item/20841487,"Կենտրոն, 3 սեն., 79 ք.մ., 2/5 հարկ",Կենտրոն,"3 սենյականոց բնակարան Տիգրան Մեծի պողոտայում, 79 ք.մ., 2/5 հարկ, բարձր առաստաղներ",197000
https://www.list.am/item/13628187,"Կենտրոն, 3 սեն., 80 ք.մ., 2/4 հարկ",Կենտրոն,"3 սենյականոց բնակարան Սայաթ-Նովայի պողոտայում, 80 ք.մ., բարձր առաստաղներ, 2/4 հարկ",240000
https://www.list.am/item/12063017,"Կենտրոն, 3 սեն., 72 ք.մ., 2/4 հարկ",Կենտրոն,"3 սենյականոց բնակարան Աբովյան փողոցում, 72 ք.մ., 2/4 հարկ, բարձր առաստաղներ, կապիտալ վերանորոգված",288000
https://www.list.am/item/20808452,"Կենտրոն, 3 սեն., 70 ք.մ., 1/5 հարկ",Կենտրոն,"3 սենյականոց բնակարան Սայաթ-Նովայի պողոտայում, 70 ք.մ., 1/5 հարկ, 2 սանհանգույց, բարձր առաստաղներ",280000
https://www.list.am/item/20783427,"Կենտրոն, 3 սեն., 74 ք.մ., 6/9 հարկ",Կենտրոն,"3 սենյականոց բնակարան Մաշտոցի պողոտայում, 74 ք.մ., 6/9 հարկ, կապիտալ վերանորոգված",380000
https://www.list.am/item/20881878,"Կենտրոն, 3 սեն., 72 ք.մ., 2/4 հարկ",Կենտրոն,"3 սենյականոց բնակարան Աբովյան փողոցում, 72 ք.մ., 2/4 հարկ, բարձր առաստաղներ, կապիտալ վերանորոգված",255000
https://www.list.am/item/20269189,"Կենտրոն, 3 սեն., 72 ք.մ., 2/4 հարկ",Կենտրոն,"3 սենյականոց բնակարան Աբովյան փողոցում, 72 ք.մ., 2/4 հարկ, բարձր առաստաղներ, կապիտալ վերանորոգված",255000
https://www.list.am/item/19656338,"Կենտրոն, 3 սեն., 79 ք.մ., 3/10 հարկ",Կենտրոն,"3 սենյականոց բնակարան նորակառույց շենքում Եկմալյան փողոցում, 79 ք.մ., բարձր առաստաղներ, 3/10 հարկ",360000
https://www.list.am/item/18904473,"Կենտրոն, 3 սեն., 70 ք.մ., 6/11 հարկ",Կենտրոն,"3 սենյականոց բնակարան Ագաթանգեղոսի փողոցում, 70 ք.մ., 6/11 հարկ, 2 սանհանգույց, կապիտալ վերանորոգված",175000
